source,category,concept,label,year,docs,docs_raw,in_domain_total,share_pct,est_docs,partial_year
all,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2016,27.47,13,57084.42108421685,0.04811995896301529,27.5,False
all,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2017,15.67,8,57757.9259,0.02712932136874626,15.7,False
all,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2018,61.3,33,73253.68136813681,0.08368589653797931,61.3,False
all,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2019,128.7,71,88107.50975097509,0.14607078749256008,128.7,False
all,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2020,140.9,86,90339.0211,0.1559643495701623,140.9,False
all,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2021,136.71,92,84263.3604,0.16224370752723988,136.7,False
all,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2022,113.7,86,79238.312,0.14349275101239115,113.7,False
all,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2023,183.83,132,84011.304,0.21881817237356496,183.8,False
all,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2024,201.13,139,90252.2958,0.2228563807902605,201.1,False
all,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2025,245.27,45,98690.00020002,0.24852388096705286,245.3,False
all,Lithography & patterning,CompLitho,Computational lithography (OPC/ILT/SMO),2026,150.41,116,65841.26795359072,0.22844841542139555,150.4,True
all,Lithography & patterning,DSA,Directed self-assembly,2014,62.0,62,54786.3744,0.11316682419488594,62.0,False
all,Lithography & patterning,DSA,Directed self-assembly,2015,42.0,42,55077.7396,0.07625585273655638,42.0,False
all,Lithography & patterning,DSA,Directed self-assembly,2016,41.13,41,57084.42108421685,0.07205971023226505,41.1,False
all,Lithography & patterning,DSA,Directed self-assembly,2017,39.0,39,57757.9259,0.06752320030937953,39.0,False
all,Lithography & patterning,DSA,Directed self-assembly,2018,55.0,55,73253.68136813681,0.07508155081462346,55.0,False
all,Lithography & patterning,DSA,Directed self-assembly,2019,50.0,50,88107.50975097509,0.05674885164876272,50.0,False
all,Lithography & patterning,DSA,Directed self-assembly,2020,50.0,50,90339.0211,0.055347068621269355,50.0,False
all,Lithography & patterning,DSA,Directed self-assembly,2021,37.0,37,84263.3604,0.043909950688365854,37.0,False
all,Lithography & patterning,DSA,Directed self-assembly,2022,24.0,24,79238.312,0.030288378682271775,24.0,False
all,Lithography & patterning,DSA,Directed self-assembly,2023,27.0,27,84011.304,0.032138532214664825,27.0,False
all,Lithography & patterning,DSA,Directed self-assembly,2024,27.0,27,90252.2958,0.02991613649344973,27.0,False
all,Lithography & patterning,DSA,Directed self-assembly,2025,40.0,40,98690.00020002,0.04053095543513019,40.0,False
all,Lithography & patterning,DSA,Directed self-assembly,2026,24.0,24,65841.26795359072,0.036451302877272634,24.0,True
all,Lithography & patterning,EUV,EUV lithography,2014,246.17,246,54786.3744,0.44933565800822617,246.2,False
all,Lithography & patterning,EUV,EUV lithography,2015,236.0,236,55077.7396,0.428485267757793,236.0,False
all,Lithography & patterning,EUV,EUV lithography,2016,202.0,202,57084.42108421685,0.35386187012738324,202.0,False
all,Lithography & patterning,EUV,EUV lithography,2017,258.0,258,57757.9259,0.44669194050820304,258.0,False
all,Lithography & patterning,EUV,EUV lithography,2018,304.0,304,73253.68136813681,0.4149962081390097,304.0,False
all,Lithography & patterning,EUV,EUV lithography,2019,356.0,356,88107.50975097509,0.4040518237391905,356.0,False
all,Lithography & patterning,EUV,EUV lithography,2020,321.0,321,90339.0211,0.35532818054854926,321.0,False
all,Lithography & patterning,EUV,EUV lithography,2021,362.0,362,84263.3604,0.4296054634915794,362.0,False
all,Lithography & patterning,EUV,EUV lithography,2022,351.0,351,79238.312,0.4429675382282247,351.0,False
all,Lithography & patterning,EUV,EUV lithography,2023,434.0,434,84011.304,0.5165971474505383,434.0,False
all,Lithography & patterning,EUV,EUV lithography,2024,468.0,468,90252.2958,0.518546365886462,468.0,False
all,Lithography & patterning,EUV,EUV lithography,2025,595.0,595,98690.00020002,0.6028979620975615,595.0,False
all,Lithography & patterning,EUV,EUV lithography,2026,430.0,430,65841.26795359072,0.6530858432178014,430.0,True
all,Lithography & patterning,HighNA,High-NA EUV,2014,6.0,6,54786.3744,0.010951628147892188,6.0,False
all,Lithography & patterning,HighNA,High-NA EUV,2015,10.0,10,55077.7396,0.018156155413465807,10.0,False
all,Lithography & patterning,HighNA,High-NA EUV,2016,8.0,8,57084.42108421685,0.014014331490193396,8.0,False
all,Lithography & patterning,HighNA,High-NA EUV,2017,11.0,11,57757.9259,0.01904500521546602,11.0,False
all,Lithography & patterning,HighNA,High-NA EUV,2018,24.0,24,73253.68136813681,0.03276285853729024,24.0,False
all,Lithography & patterning,HighNA,High-NA EUV,2019,47.0,47,88107.50975097509,0.05334392054983696,47.0,False
all,Lithography & patterning,HighNA,High-NA EUV,2020,37.0,37,90339.0211,0.04095683077973932,37.0,False
all,Lithography & patterning,HighNA,High-NA EUV,2021,53.0,53,84263.3604,0.06289803747252405,53.0,False
all,Lithography & patterning,HighNA,High-NA EUV,2022,58.0,58,79238.312,0.07319691514882345,58.0,False
all,Lithography & patterning,HighNA,High-NA EUV,2023,100.0,100,84011.304,0.11903160079505491,100.0,False
all,Lithography & patterning,HighNA,High-NA EUV,2024,102.0,102,90252.2958,0.11301651564192121,102.0,False
all,Lithography & patterning,HighNA,High-NA EUV,2025,155.0,155,98690.00020002,0.15705745231112947,155.0,False
all,Lithography & patterning,HighNA,High-NA EUV,2026,119.0,119,65841.26795359072,0.18073771009981016,119.0,True
all,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2014,35.0,35,54786.3744,0.0638844975293711,35.0,False
all,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2015,35.0,35,55077.7396,0.06354654394713032,35.0,False
all,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2016,28.0,28,57084.42108421685,0.04905016021567689,28.0,False
all,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2017,16.0,16,57757.9259,0.027701825767950574,16.0,False
all,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2018,49.0,49,73253.68136813681,0.06689083618030091,49.0,False
all,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2019,60.0,60,88107.50975097509,0.06809862197851527,60.0,False
all,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2020,55.0,55,90339.0211,0.06088177548339629,55.0,False
all,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2021,48.0,48,84263.3604,0.056964260352474615,48.0,False
all,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2022,50.0,50,79238.312,0.06310078892139953,50.0,False
all,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2023,53.0,53,84011.304,0.0630867484213791,53.0,False
all,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2024,33.0,33,90252.2958,0.03656416682532745,33.0,False
all,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2025,59.0,59,98690.00020002,0.05978315926681702,59.0,False
all,Lithography & patterning,MultiPatterning,Multi-patterning (SADP/SAQP/LELE),2026,39.0,39,65841.26795359072,0.05923336717556803,39.0,True
all,Lithography & patterning,NIL,Nanoimprint lithography,2014,195.0,195,54786.3744,0.3559279148064961,195.0,False
all,Lithography & patterning,NIL,Nanoimprint lithography,2015,201.0,201,55077.7396,0.3649387238106627,201.0,False
all,Lithography & patterning,NIL,Nanoimprint lithography,2016,197.0,197,57084.42108421685,0.34510291294601236,197.0,False
all,Lithography & patterning,NIL,Nanoimprint lithography,2017,213.0,213,57757.9259,0.36878055553584205,213.0,False
all,Lithography & patterning,NIL,Nanoimprint lithography,2018,220.0,220,73253.68136813681,0.30032620325849385,220.0,False
all,Lithography & patterning,NIL,Nanoimprint lithography,2019,228.0,228,88107.50975097509,0.258774763518358,228.0,False
all,Lithography & patterning,NIL,Nanoimprint lithography,2020,189.0,189,90339.0211,0.20921191938839817,189.0,False
all,Lithography & patterning,NIL,Nanoimprint lithography,2021,214.0,214,84263.3604,0.253965660738116,214.0,False
all,Lithography & patterning,NIL,Nanoimprint lithography,2022,158.58,151,79238.312,0.20012939016059622,158.6,False
all,Lithography & patterning,NIL,Nanoimprint lithography,2023,140.0,140,84011.304,0.16664424111307688,140.0,False
all,Lithography & patterning,NIL,Nanoimprint lithography,2024,169.0,169,90252.2958,0.18725285434788905,169.0,False
all,Lithography & patterning,NIL,Nanoimprint lithography,2025,176.0,176,98690.00020002,0.17833620391457283,176.0,False
all,Lithography & patterning,NIL,Nanoimprint lithography,2026,118.0,118,65841.26795359072,0.1792189058132571,118.0,True
all,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2014,386.1,266,54786.3744,0.7047428024421856,386.1,False
all,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2015,358.0,358,55077.7396,0.6499903638020759,358.0,False
all,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2016,318.11,318,57084.42108421685,0.5572699894560534,318.1,False
all,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2017,449.34,448,57757.9259,0.7779780748671162,449.3,False
all,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2018,508.0,508,73253.68136813681,0.6934805057059767,508.0,False
all,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2019,602.0,602,88107.50975097509,0.6832561738511032,602.0,False
all,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2020,576.0,576,90339.0211,0.6375982305170229,576.0,False
all,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2021,532.39,495,84263.3604,0.6318191961531823,532.4,False
all,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2022,486.0,486,79238.312,0.6133396683160035,486.0,False
all,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2023,532.0,532,84011.304,0.6332481162296921,532.0,False
all,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2024,592.0,592,90252.2958,0.6559389927452681,592.0,False
all,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2025,677.0,677,98690.00020002,0.6859864207395784,677.0,False
all,Lithography & patterning,Resist,Photoresist (CAR / metal-oxide / stochastics),2026,474.0,474,65841.26795359072,0.7199132318261345,474.0,True
all,Materials & power devices,CNT,Carbon nanotube transistor,2014,138.0,138,54786.3744,0.2518874474015203,138.0,False
all,Materials & power devices,CNT,Carbon nanotube transistor,2015,118.0,118,55077.7396,0.2142426338788965,118.0,False
all,Materials & power devices,CNT,Carbon nanotube transistor,2016,114.0,114,57084.42108421685,0.1997042237352559,114.0,False
all,Materials & power devices,CNT,Carbon nanotube transistor,2017,104.0,104,57757.9259,0.18006186749167874,104.0,False
all,Materials & power devices,CNT,Carbon nanotube transistor,2018,162.0,162,73253.68136813681,0.2211492951267091,162.0,False
all,Materials & power devices,CNT,Carbon nanotube transistor,2019,198.0,198,88107.50975097509,0.22472545252910037,198.0,False
all,Materials & power devices,CNT,Carbon nanotube transistor,2020,180.0,180,90339.0211,0.1992494470365697,180.0,False
all,Materials & power devices,CNT,Carbon nanotube transistor,2021,195.0,195,84263.3604,0.23141730768192814,195.0,False
all,Materials & power devices,CNT,Carbon nanotube transistor,2022,154.0,154,79238.312,0.19435042987791057,154.0,False
all,Materials & power devices,CNT,Carbon nanotube transistor,2023,204.0,204,84011.304,0.242824465621912,204.0,False
all,Materials & power devices,CNT,Carbon nanotube transistor,2024,195.0,195,90252.2958,0.21606098578602584,195.0,False
all,Materials & power devices,CNT,Carbon nanotube transistor,2025,239.0,239,98690.00020002,0.24217245872490287,239.0,False
all,Materials & power devices,CNT,Carbon nanotube transistor,2026,146.0,146,65841.26795359072,0.22174542583674187,146.0,True
all,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2014,1.0,1,54786.3744,0.0018252713579820314,1.0,False
all,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2015,0.0,0,55077.7396,0.0,0.0,False
all,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2016,5.0,5,57084.42108421685,0.008758957181370873,5.0,False
all,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2017,10.0,10,57757.9259,0.01731364110496911,10.0,False
all,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2018,14.0,14,73253.68136813681,0.019111667480085973,14.0,False
all,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2019,32.0,32,88107.50975097509,0.03631926505520814,32.0,False
all,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2020,41.0,41,90339.0211,0.04538459626944087,41.0,False
all,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2021,49.0,49,84263.3604,0.0581510157764845,49.0,False
all,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2022,67.0,67,79238.312,0.08455505715467537,67.0,False
all,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2023,67.0,67,84011.304,0.07975117253268679,67.0,False
all,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2024,89.0,89,90252.2958,0.09861244992285281,89.0,False
all,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2025,130.0,130,98690.00020002,0.13172560516417312,130.0,False
all,Materials & power devices,Cryo,Cryogenic CMOS / quantum control,2026,87.0,87,65841.26795359072,0.1321359729301133,87.0,True
all,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2014,188.0,188,54786.3744,0.3431510153006219,188.0,False
all,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2015,207.0,207,55077.7396,0.3758324170587422,207.0,False
all,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2016,326.0,326,57084.42108421685,0.5710840082253809,326.0,False
all,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2017,362.0,362,57757.9259,0.6267538079998818,362.0,False
all,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2018,487.0,487,73253.68136813681,0.6648130044858478,487.0,False
all,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2019,872.0,872,88107.50975097509,0.9896999727544218,872.0,False
all,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2020,905.0,905,90339.0211,1.0017819420449754,905.0,False
all,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2021,952.0,952,84263.3604,1.1297911636574132,952.0,False
all,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2022,982.0,982,79238.312,1.2392994944162867,982.0,False
all,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2023,1153.0,1153,84011.304,1.372434357166983,1153.0,False
all,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2024,1377.0,1377,90252.2958,1.5257229611659362,1377.0,False
all,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2025,1530.0,1530,98690.00020002,1.5503090453937296,1530.0,False
all,Materials & power devices,Ga2O3,Ga2O3 / ultra-wide bandgap,2026,1099.0,1099,65841.26795359072,1.669165910921776,1099.0,True
all,Materials & power devices,GaN,GaN power / RF,2014,1867.98,886,54786.3744,3.4095764755211544,1868.0,False
all,Materials & power devices,GaN,GaN power / RF,2015,1897.16,906,55077.7396,3.444520442883303,1897.2,False
all,Materials & power devices,GaN,GaN power / RF,2016,1957.17,886,57084.42108421685,3.4285606524984953,1957.2,False
all,Materials & power devices,GaN,GaN power / RF,2017,2042.24,873,57757.9259,3.5358575782930037,2042.2,False
all,Materials & power devices,GaN,GaN power / RF,2018,2340.56,932,73253.68136813681,3.1951468144026496,2340.6,False
all,Materials & power devices,GaN,GaN power / RF,2019,2968.28,988,88107.50975097509,3.368931140742472,2968.3,False
all,Materials & power devices,GaN,GaN power / RF,2020,2841.06,887,90339.0211,3.1448879624842205,2841.1,False
all,Materials & power devices,GaN,GaN power / RF,2021,2951.14,872,84263.3604,3.5022798196720273,2951.1,False
all,Materials & power devices,GaN,GaN power / RF,2022,2754.02,807,79238.312,3.4756192181377648,2754.0,False
all,Materials & power devices,GaN,GaN power / RF,2023,3118.65,847,84011.304,3.7121837794589476,3118.7,False
all,Materials & power devices,GaN,GaN power / RF,2024,3547.83,827,90252.2958,3.931013575390927,3547.8,False
all,Materials & power devices,GaN,GaN power / RF,2025,3843.83,760,98690.00020002,3.8948491831757535,3843.8,False
all,Materials & power devices,GaN,GaN power / RF,2026,2393.44,802,65841.26795359072,3.6351598438541286,2393.4,True
all,Materials & power devices,OxideSemi,Oxide semiconductor (IGZO),2014,294.0,294,54786.3744,0.5366297792467172,294.0,False
all,Materials & power devices,OxideSemi,Oxide semiconductor (IGZO),2015,288.0,288,55077.7396,0.5228972759078152,288.0,False
all,Materials & power devices,OxideSemi,Oxide semiconductor (IGZO),2016,267.0,267,57084.42108421685,0.4677283134852046,267.0,False
all,Materials & power devices,OxideSemi,Oxide semiconductor (IGZO),2017,264.0,264,57757.9259,0.4570801251711845,264.0,False
all,Materials & power devices,OxideSemi,Oxide semiconductor (IGZO),2018,400.0,400,73253.68136813681,0.5460476422881707,400.0,False
